cliente,tipo_cliente,tipo_tarea,prioridad,texto_tarea
Cliente_24,Neutro,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_16,Crecer,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_9,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_30,Neutro,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_29,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_34,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_26,Neutro,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_26,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_4,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_36,Neutro,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_1,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_29,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_26,Neutro,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_35,Retención,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_35,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_20,Retención,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_35,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_20,Neutro,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_24,Crecer,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_8,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_16,Neutro,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_19,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_34,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_38,Crecer,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_10,Neutro,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_4,Retención,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_29,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_34,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_28,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_27,Neutro,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_32,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_33,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_30,Retención,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_24,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_27,Crecer,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_3,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_24,Retención,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_10,Crecer,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_20,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_32,Crecer,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_3,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_22,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_39,Crecer,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_30,Neutro,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_21,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_26,Retención,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_29,Neutro,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_2,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_8,Retención,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_40,Retención,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_34,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_2,Crecer,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_18,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_38,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_3,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_12,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_6,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_19,Crecer,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_10,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_4,Retención,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_4,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_27,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_8,Crecer,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_38,Crecer,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_18,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_5,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_2,Crecer,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_36,Retención,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_27,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_10,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_35,Neutro,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_30,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_11,Crecer,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_17,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_14,Retención,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_35,Retención,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_8,Neutro,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_14,Retención,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_22,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_21,Retención,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_22,Crecer,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_1,Retención,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_12,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_35,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_29,Retención,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_25,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_1,Crecer,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_29,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_23,Crecer,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_15,Crecer,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_3,Crecer,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_26,Crecer,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_32,Crecer,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_37,Retención,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_9,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_37,Neutro,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_2,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_30,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_4,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_27,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_34,Neutro,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_27,Retención,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_13,Retención,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_15,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_16,Crecer,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_7,Crecer,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_38,Neutro,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_16,Crecer,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_4,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_39,Retención,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_38,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
